sale_id,customer_id,product_id,sale_date,quantity,unit_price,total_amount,region
454170,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454171,4,102,2025-07-04T00:00:00,1,900,900,North America
452709,4,102,2025-07-04T00:00:00,1,900,900,North America
452710,5,105,2025-07-05T00:00:00,2,350,700,Europe
452712,2,103,2025-07-02T00:00:00,1,200,200,North America
452713,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452715,5,105,2025-07-05T00:00:00,2,350,700,Europe
452716,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452718,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452719,4,102,2025-07-04T00:00:00,1,900,900,North America
452720,5,105,2025-07-05T00:00:00,2,350,700,Europe
452722,2,103,2025-07-02T00:00:00,1,200,200,North America
452723,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452725,5,105,2025-07-05T00:00:00,2,350,700,Europe
452726,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452728,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452729,4,102,2025-07-04T00:00:00,1,900,900,North America
452731,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452732,2,103,2025-07-02T00:00:00,1,200,200,North America
452734,4,102,2025-07-04T00:00:00,1,900,900,North America
452735,5,105,2025-07-05T00:00:00,2,350,700,Europe
452736,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452738,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452739,4,102,2025-07-04T00:00:00,1,900,900,North America
452741,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452742,2,103,2025-07-02T00:00:00,1,200,200,North America
452744,4,102,2025-07-04T00:00:00,1,900,900,North America
452745,5,105,2025-07-05T00:00:00,2,350,700,Europe
452747,2,103,2025-07-02T00:00:00,1,200,200,North America
452748,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452750,5,105,2025-07-05T00:00:00,2,350,700,Europe
452751,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452753,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452754,4,102,2025-07-04T00:00:00,1,900,900,North America
452756,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452757,2,103,2025-07-02T00:00:00,1,200,200,North America
452759,4,102,2025-07-04T00:00:00,1,900,900,North America
452771,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452772,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452774,5,105,2025-07-05T00:00:00,2,350,700,Europe
452775,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452777,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452778,4,102,2025-07-04T00:00:00,1,900,900,North America
452780,5,105,2025-07-05T00:00:00,2,350,700,Europe
452781,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452783,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452784,4,102,2025-07-04T00:00:00,1,900,900,North America
452786,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452787,2,103,2025-07-02T00:00:00,1,200,200,North America
452789,4,102,2025-07-04T00:00:00,1,900,900,North America
452790,5,105,2025-07-05T00:00:00,2,350,700,Europe
452791,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456610,2,103,2025-07-02T00:00:00,1,200,200,North America
456612,4,102,2025-07-04T00:00:00,1,900,900,North America
456613,5,105,2025-07-05T00:00:00,2,350,700,Europe
456614,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456616,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456617,4,102,2025-07-04T00:00:00,1,900,900,North America
456619,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456620,2,103,2025-07-02T00:00:00,1,200,200,North America
456622,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456623,2,103,2025-07-02T00:00:00,1,200,200,North America
456625,4,102,2025-07-04T00:00:00,1,900,900,North America
456626,5,105,2025-07-05T00:00:00,2,350,700,Europe
456628,2,103,2025-07-02T00:00:00,1,200,200,North America
456629,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456631,5,105,2025-07-05T00:00:00,2,350,700,Europe
456632,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456633,2,103,2025-07-02T00:00:00,1,200,200,North America
456635,4,102,2025-07-04T00:00:00,1,900,900,North America
456636,5,105,2025-07-05T00:00:00,2,350,700,Europe
456638,2,103,2025-07-02T00:00:00,1,200,200,North America
456639,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456237,4,102,2025-07-04T00:00:00,1,900,900,North America
456239,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456240,2,103,2025-07-02T00:00:00,1,200,200,North America
456242,4,102,2025-07-04T00:00:00,1,900,900,North America
456243,5,105,2025-07-05T00:00:00,2,350,700,Europe
456245,2,103,2025-07-02T00:00:00,1,200,200,North America
456246,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456248,5,105,2025-07-05T00:00:00,2,350,700,Europe
456249,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456250,2,103,2025-07-02T00:00:00,1,200,200,North America
456252,4,102,2025-07-04T00:00:00,1,900,900,North America
456253,5,105,2025-07-05T00:00:00,2,350,700,Europe
456255,2,103,2025-07-02T00:00:00,1,200,200,North America
456256,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456258,5,105,2025-07-05T00:00:00,2,350,700,Europe
456259,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456261,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456262,4,102,2025-07-04T00:00:00,1,900,900,North America
456264,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456265,2,103,2025-07-02T00:00:00,1,200,200,North America
456267,4,102,2025-07-04T00:00:00,1,900,900,North America
456268,5,105,2025-07-05T00:00:00,2,350,700,Europe
456269,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456271,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456272,4,102,2025-07-04T00:00:00,1,900,900,North America
456274,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456275,2,103,2025-07-02T00:00:00,1,200,200,North America
456277,4,102,2025-07-04T00:00:00,1,900,900,North America
456278,5,105,2025-07-05T00:00:00,2,350,700,Europe
454173,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454174,2,103,2025-07-02T00:00:00,1,200,200,North America
454176,4,102,2025-07-04T00:00:00,1,900,900,North America
454177,5,105,2025-07-05T00:00:00,2,350,700,Europe
454179,2,103,2025-07-02T00:00:00,1,200,200,North America
454180,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454182,5,105,2025-07-05T00:00:00,2,350,700,Europe
454183,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454184,2,103,2025-07-02T00:00:00,1,200,200,North America
454186,4,102,2025-07-04T00:00:00,1,900,900,North America
454187,5,105,2025-07-05T00:00:00,2,350,700,Europe
454189,2,103,2025-07-02T00:00:00,1,200,200,North America
454190,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454192,5,105,2025-07-05T00:00:00,2,350,700,Europe
454193,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454195,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454196,4,102,2025-07-04T00:00:00,1,900,900,North America
454198,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454199,2,103,2025-07-02T00:00:00,1,200,200,North America
454201,4,102,2025-07-04T00:00:00,1,900,900,North America
454202,5,105,2025-07-05T00:00:00,2,350,700,Europe
454203,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454205,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454206,4,102,2025-07-04T00:00:00,1,900,900,North America
454208,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454209,2,103,2025-07-02T00:00:00,1,200,200,North America
454211,4,102,2025-07-04T00:00:00,1,900,900,North America
454212,5,105,2025-07-05T00:00:00,2,350,700,Europe
454214,2,103,2025-07-02T00:00:00,1,200,200,North America
454215,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454217,5,105,2025-07-05T00:00:00,2,350,700,Europe
454218,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454220,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454221,4,102,2025-07-04T00:00:00,1,900,900,North America
454222,5,105,2025-07-05T00:00:00,2,350,700,Europe
454224,2,103,2025-07-02T00:00:00,1,200,200,North America
454225,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454227,5,105,2025-07-05T00:00:00,2,350,700,Europe
454228,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454230,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454231,4,102,2025-07-04T00:00:00,1,900,900,North America
454233,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454234,2,103,2025-07-02T00:00:00,1,200,200,North America
454236,4,102,2025-07-04T00:00:00,1,900,900,North America
454237,5,105,2025-07-05T00:00:00,2,350,700,Europe
454239,2,103,2025-07-02T00:00:00,1,200,200,North America
454240,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454241,4,102,2025-07-04T00:00:00,1,900,900,North America
454243,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454244,2,103,2025-07-02T00:00:00,1,200,200,North America
452793,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452794,4,102,2025-07-04T00:00:00,1,900,900,North America
452796,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452797,2,103,2025-07-02T00:00:00,1,200,200,North America
452799,4,102,2025-07-04T00:00:00,1,900,900,North America
452800,5,105,2025-07-05T00:00:00,2,350,700,Europe
452802,2,103,2025-07-02T00:00:00,1,200,200,North America
452803,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452805,5,105,2025-07-05T00:00:00,2,350,700,Europe
452806,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452807,2,103,2025-07-02T00:00:00,1,200,200,North America
452809,4,102,2025-07-04T00:00:00,1,900,900,North America
452810,5,105,2025-07-05T00:00:00,2,350,700,Europe
452812,2,103,2025-07-02T00:00:00,1,200,200,North America
452813,4,102,2025-07-04T00:00:00,1,900,900,North America
452815,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452816,2,103,2025-07-02T00:00:00,1,200,200,North America
452818,4,102,2025-07-04T00:00:00,1,900,900,North America
452819,5,105,2025-07-05T00:00:00,2,350,700,Europe
452821,2,103,2025-07-02T00:00:00,1,200,200,North America
452822,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452824,5,105,2025-07-05T00:00:00,2,350,700,Europe
452825,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452826,2,103,2025-07-02T00:00:00,1,200,200,North America
452828,4,102,2025-07-04T00:00:00,1,900,900,North America
452829,5,105,2025-07-05T00:00:00,2,350,700,Europe
452831,2,103,2025-07-02T00:00:00,1,200,200,North America
452832,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452834,5,105,2025-07-05T00:00:00,2,350,700,Europe
452835,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452837,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452838,4,102,2025-07-04T00:00:00,1,900,900,North America
452840,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452841,2,103,2025-07-02T00:00:00,1,200,200,North America
452843,4,102,2025-07-04T00:00:00,1,900,900,North America
452844,5,105,2025-07-05T00:00:00,2,350,700,Europe
452845,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452847,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452848,4,102,2025-07-04T00:00:00,1,900,900,North America
452850,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452851,2,103,2025-07-02T00:00:00,1,200,200,North America
452853,4,102,2025-07-04T00:00:00,1,900,900,North America
452854,5,105,2025-07-05T00:00:00,2,350,700,Europe
452856,2,103,2025-07-02T00:00:00,1,200,200,North America
452857,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452859,5,105,2025-07-05T00:00:00,2,350,700,Europe
452860,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452862,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452863,4,102,2025-07-04T00:00:00,1,900,900,North America
452864,5,105,2025-07-05T00:00:00,2,350,700,Europe
456280,2,103,2025-07-02T00:00:00,1,200,200,North America
456281,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456283,5,105,2025-07-05T00:00:00,2,350,700,Europe
456284,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456286,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456287,4,102,2025-07-04T00:00:00,1,900,900,North America
456288,5,105,2025-07-05T00:00:00,2,350,700,Europe
456290,2,103,2025-07-02T00:00:00,1,200,200,North America
456291,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456293,5,105,2025-07-05T00:00:00,2,350,700,Europe
456294,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456296,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456297,4,102,2025-07-04T00:00:00,1,900,900,North America
456299,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456300,2,103,2025-07-02T00:00:00,1,200,200,North America
456302,4,102,2025-07-04T00:00:00,1,900,900,North America
456303,5,105,2025-07-05T00:00:00,2,350,700,Europe
456304,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456306,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456307,4,102,2025-07-04T00:00:00,1,900,900,North America
456309,5,105,2025-07-05T00:00:00,2,350,700,Europe
456310,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456312,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456313,4,102,2025-07-04T00:00:00,1,900,900,North America
456315,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456316,2,103,2025-07-02T00:00:00,1,200,200,North America
456318,4,102,2025-07-04T00:00:00,1,900,900,North America
456319,5,105,2025-07-05T00:00:00,2,350,700,Europe
456321,2,103,2025-07-02T00:00:00,1,200,200,North America
456322,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456324,5,105,2025-07-05T00:00:00,2,350,700,Europe
456325,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456326,2,103,2025-07-02T00:00:00,1,200,200,North America
456328,2,103,2025-07-02T00:00:00,1,200,200,North America
456329,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456331,5,105,2025-07-05T00:00:00,2,350,700,Europe
456332,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456334,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456335,4,102,2025-07-04T00:00:00,1,900,900,North America
456337,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456338,2,103,2025-07-02T00:00:00,1,200,200,North America
456340,4,102,2025-07-04T00:00:00,1,900,900,North America
456341,5,105,2025-07-05T00:00:00,2,350,700,Europe
456343,2,103,2025-07-02T00:00:00,1,200,200,North America
456344,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456345,4,102,2025-07-04T00:00:00,1,900,900,North America
456347,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456348,2,103,2025-07-02T00:00:00,1,200,200,North America
456350,4,102,2025-07-04T00:00:00,1,900,900,North America
456351,5,105,2025-07-05T00:00:00,2,350,700,Europe
454257,5,105,2025-07-05T00:00:00,2,350,700,Europe
454259,2,103,2025-07-02T00:00:00,1,200,200,North America
454260,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454262,5,105,2025-07-05T00:00:00,2,350,700,Europe
454263,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454265,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454266,4,102,2025-07-04T00:00:00,1,900,900,North America
454268,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454269,2,103,2025-07-02T00:00:00,1,200,200,North America
454271,4,102,2025-07-04T00:00:00,1,900,900,North America
454272,5,105,2025-07-05T00:00:00,2,350,700,Europe
454273,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454275,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454276,4,102,2025-07-04T00:00:00,1,900,900,North America
454278,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454279,2,103,2025-07-02T00:00:00,1,200,200,North America
454281,4,102,2025-07-04T00:00:00,1,900,900,North America
454282,5,105,2025-07-05T00:00:00,2,350,700,Europe
454284,2,103,2025-07-02T00:00:00,1,200,200,North America
454285,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454287,5,105,2025-07-05T00:00:00,2,350,700,Europe
454288,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454290,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454291,4,102,2025-07-04T00:00:00,1,900,900,North America
454292,5,105,2025-07-05T00:00:00,2,350,700,Europe
454294,2,103,2025-07-02T00:00:00,1,200,200,North America
454295,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454297,5,105,2025-07-05T00:00:00,2,350,700,Europe
454298,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454300,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454301,4,102,2025-07-04T00:00:00,1,900,900,North America
454303,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454304,2,103,2025-07-02T00:00:00,1,200,200,North America
454306,4,102,2025-07-04T00:00:00,1,900,900,North America
454307,5,105,2025-07-05T00:00:00,2,350,700,Europe
454308,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454310,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454311,4,102,2025-07-04T00:00:00,1,900,900,North America
454313,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454314,2,103,2025-07-02T00:00:00,1,200,200,North America
454316,4,102,2025-07-04T00:00:00,1,900,900,North America
454317,5,105,2025-07-05T00:00:00,2,350,700,Europe
454319,2,103,2025-07-02T00:00:00,1,200,200,North America
454320,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454322,5,105,2025-07-05T00:00:00,2,350,700,Europe
454323,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454325,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454326,4,102,2025-07-04T00:00:00,1,900,900,North America
454328,5,105,2025-07-05T00:00:00,2,350,700,Europe
454329,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452866,2,103,2025-07-02T00:00:00,1,200,200,North America
452867,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452869,5,105,2025-07-05T00:00:00,2,350,700,Europe
452870,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452872,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452873,4,102,2025-07-04T00:00:00,1,900,900,North America
452875,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452876,2,103,2025-07-02T00:00:00,1,200,200,North America
452878,4,102,2025-07-04T00:00:00,1,900,900,North America
452879,5,105,2025-07-05T00:00:00,2,350,700,Europe
452880,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452882,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452883,4,102,2025-07-04T00:00:00,1,900,900,North America
452885,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452886,2,103,2025-07-02T00:00:00,1,200,200,North America
452888,4,102,2025-07-04T00:00:00,1,900,900,North America
452889,5,105,2025-07-05T00:00:00,2,350,700,Europe
452891,2,103,2025-07-02T00:00:00,1,200,200,North America
452892,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452894,5,105,2025-07-05T00:00:00,2,350,700,Europe
452895,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452897,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452898,4,102,2025-07-04T00:00:00,1,900,900,North America
452900,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452901,2,103,2025-07-02T00:00:00,1,200,200,North America
452902,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452904,5,105,2025-07-05T00:00:00,2,350,700,Europe
452905,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452907,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452908,4,102,2025-07-04T00:00:00,1,900,900,North America
452910,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452911,2,103,2025-07-02T00:00:00,1,200,200,North America
452913,4,102,2025-07-04T00:00:00,1,900,900,North America
452914,5,105,2025-07-05T00:00:00,2,350,700,Europe
452916,2,103,2025-07-02T00:00:00,1,200,200,North America
452917,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452919,5,105,2025-07-05T00:00:00,2,350,700,Europe
452920,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452921,2,103,2025-07-02T00:00:00,1,200,200,North America
452923,4,102,2025-07-04T00:00:00,1,900,900,North America
452924,5,105,2025-07-05T00:00:00,2,350,700,Europe
452937,5,105,2025-07-05T00:00:00,2,350,700,Europe
452939,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452940,4,102,2025-07-04T00:00:00,1,900,900,North America
452942,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452943,2,103,2025-07-02T00:00:00,1,200,200,North America
452945,4,102,2025-07-04T00:00:00,1,900,900,North America
452946,5,105,2025-07-05T00:00:00,2,350,700,Europe
452948,2,103,2025-07-02T00:00:00,1,200,200,North America
452949,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456353,2,103,2025-07-02T00:00:00,1,200,200,North America
456354,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456356,5,105,2025-07-05T00:00:00,2,350,700,Europe
456357,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456359,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456360,4,102,2025-07-04T00:00:00,1,900,900,North America
456362,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456363,2,103,2025-07-02T00:00:00,1,200,200,North America
456365,4,102,2025-07-04T00:00:00,1,900,900,North America
456366,5,105,2025-07-05T00:00:00,2,350,700,Europe
456367,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456369,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456370,4,102,2025-07-04T00:00:00,1,900,900,North America
456372,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456373,2,103,2025-07-02T00:00:00,1,200,200,North America
456375,4,102,2025-07-04T00:00:00,1,900,900,North America
456376,5,105,2025-07-05T00:00:00,2,350,700,Europe
456378,2,103,2025-07-02T00:00:00,1,200,200,North America
456379,3,104,2025-07-03T00:00:00,3,50,150,Latin America
456381,5,105,2025-07-05T00:00:00,2,350,700,Europe
456382,1,101,2025-07-01T00:00:00,2,1200,2400,North America
456383,2,103,2025-07-02T00:00:00,1,200,200,North America
456385,4,102,2025-07-04T00:00:00,1,900,900,North America
456386,5,105,2025-07-05T00:00:00,2,350,700,Europe
456388,2,103,2025-07-02T00:00:00,1,200,200,North America
456389,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454917,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454919,5,105,2025-07-05T00:00:00,2,350,700,Europe
454920,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454922,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454923,4,102,2025-07-04T00:00:00,1,900,900,North America
454925,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454926,2,103,2025-07-02T00:00:00,1,200,200,North America
454928,4,102,2025-07-04T00:00:00,1,900,900,North America
454929,5,105,2025-07-05T00:00:00,2,350,700,Europe
454931,2,103,2025-07-02T00:00:00,1,200,200,North America
454932,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454933,4,102,2025-07-04T00:00:00,1,900,900,North America
454935,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454936,2,103,2025-07-02T00:00:00,1,200,200,North America
454938,4,102,2025-07-04T00:00:00,1,900,900,North America
454939,5,105,2025-07-05T00:00:00,2,350,700,Europe
454941,2,103,2025-07-02T00:00:00,1,200,200,North America
454942,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454944,5,105,2025-07-05T00:00:00,2,350,700,Europe
454945,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454947,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454948,4,102,2025-07-04T00:00:00,1,900,900,North America
454950,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454951,2,103,2025-07-02T00:00:00,1,200,200,North America
454330,2,103,2025-07-02T00:00:00,1,200,200,North America
454332,4,102,2025-07-04T00:00:00,1,900,900,North America
454333,5,105,2025-07-05T00:00:00,2,350,700,Europe
454335,2,103,2025-07-02T00:00:00,1,200,200,North America
454336,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454338,5,105,2025-07-05T00:00:00,2,350,700,Europe
454339,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454341,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454342,4,102,2025-07-04T00:00:00,1,900,900,North America
454344,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454345,2,103,2025-07-02T00:00:00,1,200,200,North America
454347,2,103,2025-07-02T00:00:00,1,200,200,North America
454348,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454349,4,102,2025-07-04T00:00:00,1,900,900,North America
454351,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454352,2,103,2025-07-02T00:00:00,1,200,200,North America
454354,4,102,2025-07-04T00:00:00,1,900,900,North America
454355,5,105,2025-07-05T00:00:00,2,350,700,Europe
454357,2,103,2025-07-02T00:00:00,1,200,200,North America
454358,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454360,5,105,2025-07-05T00:00:00,2,350,700,Europe
454361,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454363,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454364,4,102,2025-07-04T00:00:00,1,900,900,North America
454366,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454367,2,103,2025-07-02T00:00:00,1,200,200,North America
454369,4,102,2025-07-04T00:00:00,1,900,900,North America
454370,5,105,2025-07-05T00:00:00,2,350,700,Europe
454371,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454373,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454374,4,102,2025-07-04T00:00:00,1,900,900,North America
454376,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454377,2,103,2025-07-02T00:00:00,1,200,200,North America
454379,4,102,2025-07-04T00:00:00,1,900,900,North America
454380,5,105,2025-07-05T00:00:00,2,350,700,Europe
454382,2,103,2025-07-02T00:00:00,1,200,200,North America
454383,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454385,5,105,2025-07-05T00:00:00,2,350,700,Europe
454386,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454387,2,103,2025-07-02T00:00:00,1,200,200,North America
454389,4,102,2025-07-04T00:00:00,1,900,900,North America
454390,5,105,2025-07-05T00:00:00,2,350,700,Europe
454392,2,103,2025-07-02T00:00:00,1,200,200,North America
454393,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454395,5,105,2025-07-05T00:00:00,2,350,700,Europe
454396,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454398,3,104,2025-07-03T00:00:00,3,50,150,Latin America
454399,4,102,2025-07-04T00:00:00,1,900,900,North America
454401,1,101,2025-07-01T00:00:00,2,1200,2400,North America
454402,2,103,2025-07-02T00:00:00,1,200,200,North America
452951,5,105,2025-07-05T00:00:00,2,350,700,Europe
452952,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452953,2,103,2025-07-02T00:00:00,1,200,200,North America
452955,4,102,2025-07-04T00:00:00,1,900,900,North America
452956,5,105,2025-07-05T00:00:00,2,350,700,Europe
452958,2,103,2025-07-02T00:00:00,1,200,200,North America
452959,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452961,5,105,2025-07-05T00:00:00,2,350,700,Europe
452962,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452964,3,104,2025-07-03T00:00:00,3,50,150,Latin America
452965,4,102,2025-07-04T00:00:00,1,900,900,North America
452967,1,101,2025-07-01T00:00:00,2,1200,2400,North America
452968,2,103,2025-07-02T00:00:00,1,200,200,North America
